test_id	inti_type	pre_prob	bacterial_host	pre_prob	resistance_category
Unknown|WP_200389796.1|Group02_0	Group02	0.9999213	Gammaproteobacteria	0.9971206	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
JAESUM010000093.1|MBL4585358.1|Group02_0	Group02	0.9998258	Gammaproteobacteria	0.9727145	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
Unknown|WP_081593487.1|Group02_0	Group02	0.9994186	Betaproteobacteria	0.92278254	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
Unknown|WP_141694726.1|Group02_0	Group02	0.9999832	Gammaproteobacteria	0.9999373	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan,trimethoprim
DRPV01000124.1|HFQ80553.1|Group02_0	Group02	0.9999871	Deltaproteobacteria	0.9901029	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,trimethoprim
NZ_JAILYN010000061.1|WP_222224529.1|Group02_0	non-inti				
LWGG01000814.1|KZZ67761.1|Group02_0	Group02	0.99992883	Gammaproteobacteria	0.9998265	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,trimethoprim
AB546991.1|BAJ06873.1|Group02_0	Group02	0.99996376	Zetaproteobacteria	0.4440152	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
Unknown|WP_083838891.1|Group02_0	Group02	0.99993324	Gammaproteobacteria	0.99508286	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
DRLE01000063.1|HEB81769.1|Group02_0	Group02	0.9999176	Gammaproteobacteria	0.99257576	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
AB547085.1|BAJ07000.1|Group02_0	non-inti				
Unknown|WP_058554152.1|Group02_0	Group02	0.9999013	Gammaproteobacteria	0.99530196	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
QNYY01000284.1|RTZ98290.1|Group02_0	Group02	0.999995	Deltaproteobacteria	0.9971922	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
Unknown|WP_040843543.1|Group02_0	Group02	0.9945846	Gammaproteobacteria	0.51253635	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
DMVJ01000421.1|HAR34718.1|Group02_0	Group02	0.9999876	Deltaproteobacteria	0.9603072	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
Unknown|WP_210217772.1|Group02_0	non-inti				
DRNE01000221.1|HHO59180.1|Group02_0	Group02	0.95394206	Gammaproteobacteria	0.41271845	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JH651384.1|EIJ36945.1|Group02_0	Group02	0.99997795	Gammaproteobacteria	0.9998024	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
DRLV01000054.1|HFD31536.1|Group02_0	Group02	0.9999577	Gammaproteobacteria	0.9453954	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
Unknown|WP_200328141.1|Group02_0	non-inti				
Unknown|WP_141694570.1|Group02_0	Group02	0.9999919	Gammaproteobacteria	0.9999671	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan,trimethoprim
RHFI01000029.1|RNE88684.1|Group02_0	Group02	0.99354774	Betaproteobacteria	0.44256046	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JAEHGD010000001.1|WP_198243539.1|Group02_0	Group02	0.99518114	Gammaproteobacteria	0.93825364	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JAHHGG010000016.1|MBT3029388.1|Group02_0	Group02	0.99998474	Gammaproteobacteria	0.9999877	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JAEHNX010000046.1|MBJ6611704.1|Group02_0	Group02	0.9999734	Gammaproteobacteria	0.9983309	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
CP050890.1|QQO57961.1|Group02_0	Group02	0.99997807	Gammaproteobacteria	0.9998416	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
VMRY01000003.1|TVT60023.1|Group02_0	Group02	0.9998826	Gammaproteobacteria	0.99766976	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
CP050890.1|QQO54877.1|Group02_0	Group02	0.9999672	Gammaproteobacteria	0.9990809	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
DRRN01000293.1|HHC74183.1|Group02_0	Group02	0.9998876	Gammaproteobacteria	0.99510515	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
DRKM01000286.1|HEB67775.1|Group02_0	Group02	0.9998616	Gammaproteobacteria	0.9917183	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
JAFITY010000015.1|MBN4063494.1|Group02_0	Group02	0.9998822	Gammaproteobacteria	0.99601656	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
WGLP01000002.1|MBI1423115.1|Group02_0	Group02	0.9998528	Gammaproteobacteria	0.9637657	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JH603168.1|EIC23404.1|Group02_0	Group02	0.9999888	Gammaproteobacteria	0.9998288	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,bleomycin,chloramphenicol,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan,trimethoprim
LWFK01001093.1|KZY83491.1|Group02_0	Group02	0.99998915	Gammaproteobacteria	0.999767	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,trimethoprim
DROA01000006.1|HHJ38050.1|Group02_0	Group02	0.9998591	Gammaproteobacteria	0.99891007	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JAHJAI010000117.1|MBU0656838.1|Group02_0	Group02	0.9999647	Gammaproteobacteria	0.9996915	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
VMSS01000219.1|MBA3004446.1|Group02_0	Group02	0.99937636	Deltaproteobacteria	0.72419	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
DTXX01000515.1|HID49249.1|Group02_0	Group02	0.99979955	Gammaproteobacteria	0.9967475	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
NHSO01000106.1|MBK5970459.1|Group02_0	Group02	0.9999639	Gammaproteobacteria	0.9991616	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan,trimethoprim
Unknown|WP_077243863.1|Group02_0	Group02	0.9999865	Gammaproteobacteria	0.9992835	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JH651384.1|WP_154724604.1|Group02_0	Group02	0.9999678	Gammaproteobacteria	0.99794286	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
LVJW01000006.1|ODB84577.1|Group02_0	Group02	0.9999665	Gammaproteobacteria	0.9999604	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan,trimethoprim
VJOO01000003.1|TSE37867.1|Group02_0	Group02	0.9999852	Betaproteobacteria	0.99955755	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline,triclosan
PQCO01000318.1|PUD98199.1|Group02_0	Group02	0.9999876	Gammaproteobacteria	0.99991477	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
WTCM01000181.1|NOQ64613.1|Group02_0	non-inti				
LSNW01000002.1|KXJ42067.1|Group02_0	Group02	0.99996054	Gammaproteobacteria	0.9996357	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
MNZP01000219.1|OIP87009.1|Group01_0	Group01	0.99993336	Deltaproteobacteria	0.97878826	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
JACQZD010000201.1|MBI4839223.1|Group01_0	Group01	0.9998042	Zetaproteobacteria	0.5593155	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JAHITY010000110.1|MBU1044807.1|Group01_0	Group01	0.9997998	Zetaproteobacteria	0.95435774	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
JAAXOK010000041.1|MBC2737469.1|Group01_0	non-inti				
MVZH01000004.1|OPZ31585.1|Group01_0	Group01	0.9995807	Zetaproteobacteria	0.76388735	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
Unknown|WP_197904648.1|Group01_0	Group01	0.9951644	Deltaproteobacteria	0.5495868	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
QZIK01000103.1|RJR20318.1|Group01_0	Group01	0.9937034	Deltaproteobacteria	0.72782546	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
PGYB01000017.1|PKL41513.1|Group01_0	Group01	0.9998907	Zetaproteobacteria	0.8957782	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
RPGP01000028.1|RZB32297.1|Group01_0	Group01	0.99980766	Deltaproteobacteria	0.98726183	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
Unknown|WP_166031809.1|Group01_0	Group01	0.99883157	Thermodesulfobacteria	0.9993418	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
VGJL01000035.1|MBM3286842.1|Group01_0	Group01	0.99988055	Zetaproteobacteria	0.9929711	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
QNBK01000392.1|RKX82650.1|Group01_0	Group01	0.9998841	Zetaproteobacteria	0.999281	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JACQXF010000053.1|MBI4687186.1|Group01_0	Group01	0.9998186	Zetaproteobacteria	0.9423146	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
JAFGYA010000193.1|MBN2587602.1|Group01_0	Group01	0.99973637	Candidatus Fermentibacteria (class)	0.38039684	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
VGRY01000036.1|MBM4340220.1|Group01_0	Group01	0.9999759	Deltaproteobacteria	0.9128373	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
PEVN01000089.1|PIU95005.1|Group01_0	Group01	0.9992874	Zetaproteobacteria	0.9882476	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,ethambutol,fosfomycin,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
JAGOKQ010000128.1|MBP7106852.1|Group01_0	Group01	0.99997795	Spirochaetia	0.9997998	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
Unknown|WP_083257564.1|Group01_0	Group01	0.9995571	Spirochaetia	0.8950198	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
JACREW010000142.1|MBI5212986.1|Group01_0	Group01	0.9999875	Zetaproteobacteria	0.97740436	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
JAERRQ010000089.1|MBL0699757.1|Group01_0	non-inti				
JAFGYD010000108.1|MBN2617845.1|Group01_0	Group01	0.9999603	Spirochaetia	0.99744403	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
JAHJIP010000491.1|MBU1754617.1|Group01_0	Group01	0.99762815	Zetaproteobacteria	0.9856312	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
Unknown|WP_217907600.1|Group01_0	Group01	0.9997838	Deltaproteobacteria	0.7272448	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
MHBH01000021.1|OGV42194.1|Group01_0	Group01	0.9997503	Zetaproteobacteria	0.97557735	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,mupirocin,peptide,quinolone,rifamycin,tetracycline
VGSK01000183.1|MBM4314078.1|Group01_0	Group01	0.9994593	Deltaproteobacteria	0.62283945	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
LKUE01000253.1|KQC13373.1|Group01_0	Group01	0.9999579	Deltaproteobacteria	0.98655	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
PNOC01000087.1|MBA4374448.1|Group01_0	Group01	0.99990916	Thermodesulfovibrionia	0.7567958	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
LADR01000006.1|KJS33773.1|Group01_0	Group01	0.99977964	Deltaproteobacteria	0.86267376	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,mupirocin,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,tetracycline
JAAYUZ010000087.1|NLJ09951.1|Group01_0	non-inti				
JADHXQ010000150.1|MBL7221963.1|Group01_0	Group01	0.9997727	Phycisphaerae	0.94042164	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
DTYS01000276.1|HIE04855.1|Group01_0	Group01	0.99995196	Zetaproteobacteria	0.8849281	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
MHDM01000082.1|OGW04601.1|Group01_0	Group01	0.99998224	Deltaproteobacteria	0.49048305	MLS,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
MTEQ01000103.1|OQW98139.1|Group01_0	Group01	0.9999769	Deltaproteobacteria	0.93568856	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
JAGOJW010000020.1|MBP7137995.1|Group01_0	Group01	0.9996867	Deltaproteobacteria	0.93776613	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JAHILU010000052.1|MBU4318142.1|Group01_0	Group01	0.99028325	Zetaproteobacteria	0.40876934	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
MAGO01000001.1|OCC16385.1|Group01_0	Group01	0.9974032	Deltaproteobacteria	0.93226343	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
JAHILI010000098.1|MBU4307968.1|Group01_0	Group01	0.9994042	Zetaproteobacteria	0.671365	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
Unknown|WP_013907973.1|Group01_0	Group01	0.99960333	Thermodesulfobacteria	0.992392	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
VGIY01000183.1|MBM3317759.1|Group01_0	Group01	0.9998728	Zetaproteobacteria	0.991621	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
DTXB01000408.1|HID02522.1|Group01_0	Group01	0.99992096	Deltaproteobacteria	0.9448003	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
JAFDHF010000090.1|MBW2059598.1|Group01_0	Group01	0.9997867	Deltaproteobacteria	0.9931774	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
DRCY01000207.1|HDO25723.1|Group01_0	Group01	0.9999546	Zetaproteobacteria	0.96617216	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
JAEINK010000084.1|MBI9104816.1|Group01_0	Group01	0.99968374	Spirochaetia	0.98830926	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline
PGYA01000103.1|PKL42961.1|Group01_0	Group01	0.9999522	Zetaproteobacteria	0.97823924	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
JAGOQD010000013.1|MBP6876228.1|Group01_0	Group01	0.9999044	Zetaproteobacteria	0.96084815	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JAFDKJ010000403.1|MBW1814197.1|Group01_0	Group01	0.9997534	Deltaproteobacteria	0.9560016	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,mupirocin,peptide,polymyxin,quinolone,rifamycin,tetracycline
JACNJB010000464.1|MBC8392774.1|Group01_0	Group01	0.9998864	Deltaproteobacteria	0.97879213	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
