test_id	inti_type	pre_prob	bacterial_host	pre_prob	resistance_category
AB546991.1|BAJ06873.1|Group02_0	Group06	0.5616732	Gammaproteobacteria	0.39872363	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
DRLE01000063.1|HEB81769.1|Group02_0	Unclassified	0.5958726	Gammaproteobacteria	0.30885327	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
AB547085.1|BAJ07000.1|Group02_0	Group06	0.27374157	Deltaproteobacteria	0.43421435	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
QNYY01000284.1|RTZ98290.1|Group02_0	Group10	0.99856216	Planctomycetia	0.989716	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,fosfomycin,glycopeptide,multidrug,mupirocin,peptide,quinolone,rifamycin,tetracycline
DMVJ01000421.1|HAR34718.1|Group02_0	Group15	0.69107765	Zetaproteobacteria	0.26818058	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
DRNE01000221.1|HHO59180.1|Group02_0	Group08	0.34472317	Planctomycetia	0.5427238	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,kasugamycin,multidrug,nitrofurantoin,nitroimidazole,peptide,pleuromutilin,polymyxin,qa_compound,quinolone,rifamycin,sulfonamide,tetracycline,triclosan,trimethoprim
JH651384.1|EIJ36945.1|Group02_0	Group10	0.99531096	Planctomycetia	0.9936951	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
DRLV01000054.1|HFD31536.1|Group02_0	Group02	0.37238428	Zetaproteobacteria	0.4362493	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_RHFI01000029.1|WP_223807034.1|Group02_0	Group04	0.5387257	Gammaproteobacteria	0.36474153	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JAEHGD010000001.1|WP_198243539.1|Group02_0	Group06	0.2478656	Deltaproteobacteria	0.73983896	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JAHHGG010000016.1|MBT3029388.1|Group02_0	Group10	0.9971624	Gammaproteobacteria	0.9411092	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JAEHNX010000046.1|MBJ6611704.1|Group02_0	Group15	0.7661193	Spirochaetia	0.24964336	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
CP050890.1|QQO52044.1|Group02_0	Group06	0.37507486	Gammaproteobacteria	0.3634762	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
VMRY01000003.1|TVT60023.1|Group02_0	Group15	0.5470537	Gammaproteobacteria	0.354179	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
CP050890.1|QQO52044.1|Group02_0	Unclassified	0.6395771	Gammaproteobacteria	0.74405384	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,trimethoprim
DRRN01000293.1|HHC74183.1|Group02_0	Group06	0.6026097	Gammaproteobacteria	0.6897156	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
DRKM01000286.1|HEB67775.1|Group02_0	Group10	0.99920434	Planctomycetia	0.9937127	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
JAFITY010000015.1|MBN4063494.1|Group02_0	Group15	0.9037299	Zetaproteobacteria	0.30667344	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
WGLP01000002.1|MBI1423115.1|Group02_0	Group06	0.2759268	Zetaproteobacteria	0.39209282	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JH603168.1|EIC23013.1|Group02_0	Group10	0.73036075	Gammaproteobacteria	0.854259	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
LWFK01001093.1|KZY83491.1|Group02_0	Group06	0.32294655	Opitutae	0.23155224	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
DROA01000006.1|HHJ38050.1|Group02_0	Group08	0.40539187	Deltaproteobacteria	0.37940708	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
JAHJAI010000117.1|MBU0656838.1|Group02_0	Group15	0.24020797	Zetaproteobacteria	0.392611	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,nitrofurantoin,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,trimethoprim
VMSS01000219.1|MBA3004446.1|Group02_0	Group10	0.99803	Planctomycetia	0.98783875	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,fosfomycin,glycopeptide,multidrug,mupirocin,peptide,quinolone,rifamycin,tetracycline
DTXX01000515.1|HID49249.1|Group02_0	Group06	0.9776054	Unassigned	0.23199543	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
NHSO01000106.1|MBK5970459.1|Group02_0	Group10	0.9987429	Planctomycetia	0.67402905	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,fosfomycin,glycopeptide,multidrug,mupirocin,peptide,quinolone,rifamycin,sulfonamide,tetracycline
NZ_JH651384.1|WP_002709199.1|Group11_0	Group02	0.25331584	Gammaproteobacteria	0.34969202	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
LVJW01000006.1|ODB84577.1|Group02_0	Group15	0.59365463	Gammaproteobacteria	0.26184514	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
VJOO01000003.1|TSE37867.1|Group02_0	Group02	0.47442332	Gammaproteobacteria	0.3610883	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
PQCO01000318.1|PUD98199.1|Group02_0	Group04	0.5653429	Gammaproteobacteria	0.43073985	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
WTCM01000181.1|NOQ64613.1|Group02_0	Group10	0.9983639	Zetaproteobacteria	0.55536306	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
LSNW01000002.1|KXJ42067.1|Group02_0	Group04	0.44996	Planctomycetia	0.23334542	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline,triclosan
MNZP01000219.1|OIP87009.1|Group01_0	Unclassified	0.51955044	Gammaproteobacteria	0.8861257	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
JACQZD010000201.1|MBI4839223.1|Group01_0	Group11	0.38773572	Deltaproteobacteria	0.64922714	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
JAHITY010000110.1|MBU1044807.1|Group01_0	Group04	0.37172097	Gammaproteobacteria	0.22941849	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JAAXOK010000041.1|MBC2737469.1|Group01_0	Group10	0.99838805	Planctomycetia	0.9786606	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,fosfomycin,glycopeptide,multidrug,mupirocin,peptide,quinolone,rifamycin,sulfonamide,tetracycline
MVZH01000004.1|OPZ31585.1|Group01_0	non-inti				
QZIK01000103.1|RJR20318.1|Group01_0	Group08	0.7143798	Deltaproteobacteria	0.26129967	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
PGYB01000017.1|PKL41513.1|Group01_0	Group08	0.40250784	Zetaproteobacteria	0.21241456	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
RPGP01000028.1|RZB32297.1|Group01_0	Group04	0.41532883	Zetaproteobacteria	0.3233993	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
VGJL01000035.1|MBM3286842.1|Group01_0	Group08	0.93488884	Zetaproteobacteria	0.30177885	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline,triclosan
QNBK01000392.1|RKX82650.1|Group01_0	Group13	0.9997967	Betaproteobacteria	0.71542674	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline
JACQXF010000053.1|MBI4687186.1|Group01_0	Unclassified	0.79319346	Zetaproteobacteria	0.27470824	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JAFGYA010000193.1|MBN2587602.1|Group01_0	Group15	0.54063237	Gammaproteobacteria	0.5471006	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,trimethoprim
VGRY01000036.1|MBM4340220.1|Group01_0	Group04	0.5004163	Unassigned	0.40421152	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
PEVN01000089.1|PIU95005.1|Group01_0	Group13	0.99988496	Gammaproteobacteria	0.8847029	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
JAGOKQ010000128.1|MBP7106852.1|Group01_0	non-inti				
JACREW010000142.1|MBI5212986.1|Group01_0	Group08	0.39595848	Betaproteobacteria	0.2475119	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
JAERRQ010000089.1|MBL0699757.1|Group01_0	Group04	0.3136009	Gammaproteobacteria	0.3436634	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JAFGYD010000108.1|MBN2617845.1|Group01_0	Group06	0.40728667	Gammaproteobacteria	0.2920445	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
JAHJIP010000491.1|MBU1754617.1|Group01_0	Group13	0.99685425	Zetaproteobacteria	0.95855325	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
MHBH01000021.1|OGV42194.1|Group01_0	non-inti				
VGSK01000183.1|MBM4314078.1|Group01_0	Group11	0.8488092	Spirochaetia	0.3360534	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
LKUE01000253.1|KQC13373.1|Group01_0	Group11	0.46087942	Gammaproteobacteria	0.5519851	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
PNOC01000087.1|MBA4374448.1|Group01_0	Group11	0.7973015	Deltaproteobacteria	0.5809907	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
LADR01000006.1|KJS33773.1|Group01_0	non-inti				
JAAYUZ010000087.1|NLJ09951.1|Group01_0	Unclassified	0.6889983	Gammaproteobacteria	0.5320246	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JADHXQ010000150.1|MBL7221963.1|Group01_0	Group11	0.7411772	Gammaproteobacteria	0.4860457	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
DTYS01000276.1|HIE04855.1|Group01_0	Group04	0.985471	Spirochaetia	0.15273574	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,trimethoprim
MHDM01000082.1|OGW04601.1|Group01_0	Group08	0.20814899	Gammaproteobacteria	0.75654656	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline,triclosan
MTEQ01000103.1|OQW98139.1|Group01_0	Group13	0.9977818	Gammaproteobacteria	0.96494925	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
JAGOJW010000020.1|MBP7137995.1|Group01_0	Unclassified	0.38720647	Gammaproteobacteria	0.5529305	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JAHILU010000052.1|MBU4318142.1|Group01_0	Group11	0.7739726	Gammaproteobacteria	0.35767674	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
NZ_MAGO01000001.1|WP_067615537.1|Group01_0	Group08	0.934898	Gammaproteobacteria	0.32726187	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
JAHILI010000098.1|MBU4307968.1|Group01_0	Group06	0.9386544	Gammaproteobacteria	0.877866	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
VGIY01000183.1|MBM3317759.1|Group01_0	Group08	0.83494157	Zetaproteobacteria	0.2992219	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
DTXB01000408.1|HID02522.1|Group01_0	Group11	0.820619	Gammaproteobacteria	0.238036	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
JAFDHF010000090.1|MBW2059598.1|Group01_0	Group02	0.773025	Zetaproteobacteria	0.27506915	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,polymyxin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
DRCY01000207.1|HDO25723.1|Group01_0	Group08	0.5211545	Gammaproteobacteria	0.35030904	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
JAEINK010000084.1|MBI9104816.1|Group01_0	Group13	0.9988919	Gammaproteobacteria	0.9940012	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,qa_compound,quinolone,rifamycin,sulfonamide,tetracycline
PGYA01000103.1|PKL42961.1|Group01_0	Group04	0.5149554	Deltaproteobacteria	0.5730205	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JAGOQD010000013.1|MBP6876228.1|Group01_0	Group13	0.99963427	Zetaproteobacteria	0.9591149	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
JAFDKJ010000403.1|MBW1814197.1|Group01_0	Group11	0.34843484	Deltaproteobacteria	0.43711212	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline
JACNJB010000464.1|MBC8392774.1|Group01_0	Unclassified	0.42679435	Deltaproteobacteria	0.5617889	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
RBNG01000051.1|MBL1170625.1|Group01_0	Group08	0.52487487	Betaproteobacteria	0.49622858	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,isoniazid,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
JAAZOZ010000253.1|NMC91864.1|Group01_0	Group04	0.78707045	Gammaproteobacteria	0.85890645	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JAEINJ010000023.1|MBI9109238.1|Group01_0	Group15	0.17855473	Zetaproteobacteria	0.18702936	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
MHHC01000038.1|OGX42788.1|Group01_0	Group06	0.1931338	Gammaproteobacteria	0.39483473	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,quinolone,rifamycin,tetracycline
JACNKZ010000047.1|MBC8206464.1|Group01_0	Group15	0.21049903	Gammaproteobacteria	0.30416116	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
BDTS01000093.1|GBE41447.1|Group01_0	Group07	0.45591727	Deltaproteobacteria	0.26652318	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline
JAACTU010000008.1|NCO67029.1|Group01_0	Group06	0.99973124	Gammaproteobacteria	0.9980642	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,chloramphenicol,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
PFJQ01000048.1|PIX89541.1|Group01_0	Group04	0.44026345	Zetaproteobacteria	0.31194866	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
RPRI01000311.1|RPH47344.1|Group01_0	Group13	0.9951351	Deltaproteobacteria	0.9286184	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,tetracycline,triclosan
JADJHG010000001.1|MBK7207664.1|Group01_0	Group04	0.61738104	Gammaproteobacteria	0.2806784	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,elfamycin,ethambutol,fosfomycin,glycopeptide,multidrug,peptide,pleuromutilin,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
JABFSA010000013.1|NOT24948.1|Group01_0	Group04	0.8400312	Zetaproteobacteria	0.22373077	MLS,aminocoumarin,aminoglycoside,bacitracin,beta-lactam,ethambutol,glycopeptide,isoniazid,multidrug,peptide,quinolone,rifamycin,sulfonamide,tetracycline,triclosan
